213,192,121950,1,0,0:0:0:0:
213,192,122250,1,0,0:0:0:0:
298,192,122550,1,0,0:0:0:0:
298,192,123000,1,0,0:0:0:0:
213,192,123300,1,0,0:0:0:0:
213,192,123600,128,0,124650:0:0:0:0:
298,192,124650,128,0,125100:0:0:0:0:
298,192,125700,1,0,0:0:0:0:
213,192,126000,1,0,0:0:0:0:
298,192,126300,1,0,0:0:0:0:
213,192,126750,1,0,0:0:0:0:
213,192,127050,1,0,0:0:0:0:
298,192,127350,1,0,0:0:0:0:
298,192,127500,1,0,0:0:0:0:
384,192,127500,1,0,0:0:0:0:
298,192,128100,1,0,0:0:0:0:
213,192,128400,1,0,0:0:0:0:
213,192,128700,1,0,0:0:0:0:
213,192,129150,1,0,0:0:0:0:
213,192,129600,1,0,0:0:0:0:
298,192,129900,1,0,0:0:0:0:
213,192,130050,1,0,0:0:0:0:
213,192,130800,1,0,0:0:0:0:
298,192,131100,1,0,0:0:0:0:
298,192,131700,1,0,0:0:0:0:
213,192,132000,1,0,0:0:0:0:
213,192,132300,1,0,0:0:0:0:
213,192,132450,1,0,0:0:0:0:
298,192,132900,1,0,0:0:0:0:
213,192,133200,1,0,0:0:0:0:
298,192,133800,1,0,0:0:0:0:
298,192,134100,1,0,0:0:0:0:
213,192,134400,1,0,0:0:0:0:
298,192,134550,1,0,0:0:0:0:
213,192,134850,1,0,0:0:0:0:
298,192,135150,1,0,0:0:0:0:
213,192,135300,1,0,0:0:0:0:
384,192,135300,1,0,0:0:0:0:
298,192,136050,1,0,0:0:0:0:
213,192,136350,1,0,0:0:0:0:
213,192,136650,1,0,0:0:0:0:
384,192,136650,1,0,0:0:0:0:
298,192,137700,1,0,0:0:0:0:
213,192,138000,1,0,0:0:0:0:
384,192,138000,1,0,0:0:0:0:
213,192,138900,1,0,0:0:0:0:
213,192,139200,1,0,0:0:0:0:
298,192,139500,1,0,0:0:0:0:
298,192,139800,1,0,0:0:0:0:
298,192,140100,1,0,0:0:0:0:
384,192,140100,1,0,0:0:0:0:
213,192,141150,1,0,0:0:0:0:
298,192,141450,1,0,0:0:0:0:
213,192,141600,1,0,0:0:0:0:
213,192,141900,1,0,0:0:0:0:
298,192,142050,1,0,0:0:0:0:
213,192,142200,1,0,0:0:0:0:
298,192,143100,128,0,143700:0:0:0:0:
213,192,144000,1,0,0:0:0:0:
298,192,144150,1,0,0:0:0:0:
213,192,144300,1,0,0:0:0:0:
384,192,144300,1,0,0:0:0:0:
298,192,145800,1,0,0:0:0:0:
213,192,146100,1,0,0:0:0:0:
298,192,146400,1,0,0:0:0:0:
213,192,146550,1,0,0:0:0:0:
298,192,146700,1,0,0:0:0:0:
384,192,146700,1,0,0:0:0:0:
298,192,147600,1,0,0:0:0:0:
213,192,147750,1,0,0:0:0:0:
384,192,147750,1,0,0:0:0:0:
213,192,148800,1,0,0:0:0:0:
213,192,148950,1,0,0:0:0:0:
213,192,149250,1,0,0:0:0:0:
213,192,149550,1,0,0:0:0:0:
384,192,149550,1,0,0:0:0:0:
298,192,151650,1,2,0:0:0:0:
213,192,153000,1,0,0:0:0:0:
298,192,153300,1,0,0:0:0:0:
213,192,153450,1,0,0:0:0:0:
298,192,153600,1,0,0:0:0:0:
384,192,153600,1,0,0:0:0:0:
384,192,154500,1,2,0:0:0:0:
213,192,154800,1,0,0:0:0:0:
213,192,155250,1,0,0:0:0:0:
213,192,155550,1,0,0:0:0:0:
213,192,156000,1,0,0:0:0:0:
213,192,156450,1,0,0:0:0:0:
213,192,156750,1,0,0:0:0:0:
213,192,157200,1,0,0:0:0:0:
298,192,157350,1,0,0:0:0:0:
213,192,157650,128,0,158100:0:0:0:0:
298,192,158100,1,0,0:0:0:0:
213,192,158400,1,0,0:0:0:0:
298,192,158700,1,0,0:0:0:0:
213,192,158850,128,0,159300:0:0:0:0:
298,192,159300,1,0,0:0:0:0:
213,192,159600,1,0,0:0:0:0:
298,192,160050,1,0,0:0:0:0:
298,192,160350,1,0,0:0:0:0:
298,192,160650,1,0,0:0:0:0:
213,192,160800,1,0,0:0:0:0:
298,192,161250,1,0,0:0:0:0:
298,192,161550,1,0,0:0:0:0:
298,192,161850,1,0,0:0:0:0:
213,192,162000,1,0,0:0:0:0:
213,192,162450,1,0,0:0:0:0:
298,192,162900,1,0,0:0:0:0:
213,192,163200,128,0,163650:0:0:0:0:
384,192,163650,1,0,0:0:0:0:
298,192,164100,1,0,0:0:0:0:
213,192,164400,1,0,0:0:0:0:
213,192,164700,1,0,0:0:0:0:
213,192,165150,1,0,0:0:0:0:
298,192,165450,1,0,0:0:0:0:
213,192,165600,1,0,0:0:0:0:
213,192,166050,1,0,0:0:0:0:
213,192,166350,1,0,0:0:0:0:
298,192,166650,1,0,0:0:0:0:
213,192,166800,1,0,0:0:0:0:
298,192,167250,1,0,0:0:0:0:
298,192,167700,1,0,0:0:0:0:
213,192,168000,1,0,0:0:0:0:
213,192,168150,1,0,0:0:0:0:
298,192,168450,1,0,0:0:0:0:
213,192,169200,1,0,0:0:0:0:
298,192,169500,1,0,0:0:0:0:
213,192,169650,1,0,0:0:0:0:
298,192,169950,1,0,0:0:0:0:
298,192,170250,1,0,0:0:0:0:
213,192,170400,1,0,0:0:0:0:
213,192,170700,1,0,0:0:0:0:
213,192,170850,1,0,0:0:0:0:
298,192,171300,1,0,0:0:0:0:
298,192,171450,1,0,0:0:0:0:
213,192,171600,1,0,0:0:0:0:
213,192,171900,1,0,0:0:0:0:
298,192,172500,128,0,172800:0:0:0:0:
384,192,172800,1,0,0:0:0:0:
298,192,173400,1,0,0:0:0:0:
213,192,173700,1,0,0:0:0:0:
384,192,173700,1,2,0:0:0:0:
213,192,174000,128,0,175575:0:0:0:0:
298,192,174000,128,0,175575:0:0:0:0:
384,192,175500,1,2,0:0:0:0:
384,192,175650,1,0,0:0:0:0:
298,192,176100,1,0,0:0:0:0:
213,192,176400,1,0,0:0:0:0:
298,192,176850,1,0,0:0:0:0:
213,192,177150,1,0,0:0:0:0:
213,192,177450,1,0,0:0:0:0:
298,192,177750,1,0,0:0:0:0:
213,192,177900,1,0,0:0:0:0:
298,192,178200,1,0,0:0:0:0:
213,192,178500,1,0,0:0:0:0:
213,192,178800,128,0,179700:0:0:0:0:
298,192,178800,128,0,179700:0:0:0:0:
213,192,180000,1,0,0:0:0:0:
384,192,180000,1,0,0:0:0:0:
298,192,180600,1,0,0:0:0:0:
298,192,180900,1,0,0:0:0:0:
213,192,181200,1,0,0:0:0:0:
298,192,181500,1,0,0:0:0:0:
298,192,181650,1,0,0:0:0:0:
213,192,181950,1,0,0:0:0:0:
213,192,182250,1,0,0:0:0:0:
298,192,182550,1,0,0:0:0:0:
298,192,182700,1,0,0:0:0:0:
298,192,183300,1,0,0:0:0:0:
298,192,183600,128,0,184200:0:0:0:0:
213,192,184200,128,0,184800:0:0:0:0:
298,192,185100,1,0,0:0:0:0:
298,192,185400,1,0,0:0:0:0:
298,192,185700,1,0,0:0:0:0:
298,192,186000,1,0,0:0:0:0:
213,192,186300,1,0,0:0:0:0:
298,192,186600,1,0,0:0:0:0:
298,192,186900,1,0,0:0:0:0:
298,192,187500,1,0,0:0:0:0:
298,192,187800,1,0,0:0:0:0:
298,192,188100,1,0,0:0:0:0:
213,192,188400,1,0,0:0:0:0:
298,192,188700,1,0,0:0:0:0:
298,192,189000,1,0,0:0:0:0:
298,192,189300,1,0,0:0:0:0:
298,192,189600,128,0,190200:0:0:0:0:
213,192,190800,128,0,191400:0:0:0:0:
298,192,191400,128,0,191700:0:0:0:0:
213,192,191700,128,0,194700:0:0:0:0:
298,192,193200,128,0,194700:0:0:0:0:
384,192,195600,1,0,0:0:0:0:
384,192,198000,1,0,0:0:0:0:
384,192,200400,1,0,0:0:0:0:
384,192,202800,1,0,0:0:0:0:
384,192,205200,1,0,0:0:0:0:
384,192,207600,1,0,0:0:0:0:
384,192,210000,1,0,0:0:0:0:
298,192,211200,128,0,211800:0:0:0:0:
384,192,211800,1,2,0:0:0:0:
213,192,212400,128,0,214200:0:0:0:0:
384,192,214200,1,2,0:0:0:0:
298,192,214500,1,0,0:0:0:0:
213,192,214800,1,0,0:0:0:0:
298,192,215100,1,0,0:0:0:0:
213,192,215550,1,0,0:0:0:0:
213,192,215850,1,0,0:0:0:0:
213,192,216300,1,0,0:0:0:0:
298,192,216600,128,0,216900:0:0:0:0:
213,192,216900,128,0,217200:0:0:0:0:
384,192,217200,1,2,0:0:0:0:
213,192,217500,128,0,218700:0:0:0:0:
298,192,217500,128,0,218700:0:0:0:0:
298,192,219300,1,0,0:0:0:0:
213,192,219600,1,0,0:0:0:0:
298,192,219900,1,0,0:0:0:0:
213,192,220050,1,0,0:0:0:0:
213,192,220350,1,0,0:0:0:0:
298,192,220650,1,0,0:0:0:0:
213,192,220950,1,0,0:0:0:0:
213,192,221100,1,0,0:0:0:0:
298,192,221700,128,0,222000:0:0:0:0:
213,192,222000,1,0,0:0:0:0:
213,192,222450,1,0,0:0:0:0:
213,192,222900,1,0,0:0:0:0:
298,192,223200,1,0,0:0:0:0:
298,192,223500,1,0,0:0:0:0:
213,192,223650,1,0,0:0:0:0:
213,192,223950,1,0,0:0:0:0:
298,192,223950,1,0,0:0:0:0:
213,192,224400,1,0,0:0:0:0:
298,192,224850,1,0,0:0:0:0:
298,192,225300,1,0,0:0:0:0:
213,192,225600,1,0,0:0:0:0:
298,192,225900,1,0,0:0:0:0:
213,192,226050,1,0,0:0:0:0:
298,192,226500,1,0,0:0:0:0:
213,192,226800,1,0,0:0:0:0:
298,192,227400,1,0,0:0:0:0:
298,192,227700,1,0,0:0:0:0:
213,192,228000,1,0,0:0:0:0:
298,192,228150,1,0,0:0:0:0:
298,192,228450,1,0,0:0:0:0:
213,192,228900,1,0,0:0:0:0:
298,192,229200,128,0,230550:0:0:0:0:
213,192,229200,128,0,230550:0:0:0:0:
384,192,231000,1,0,0:0:0:0:
298,192,231300,1,0,0:0:0:0:
213,192,231600,1,0,0:0:0:0:
213,192,232050,1,0,0:0:0:0:
213,192,232350,1,0,0:0:0:0:
213,192,232650,1,0,0:0:0:0:
298,192,232950,1,0,0:0:0:0:
213,192,233100,1,0,0:0:0:0:
298,192,233400,1,0,0:0:0:0:
213,192,233700,1,0,0:0:0:0:
213,192,234000,128,0,234600:0:0:0:0:
298,192,234600,1,0,0:0:0:0:
298,192,234900,1,0,0:0:0:0:
213,192,235200,128,0,235500:0:0:0:0:
298,192,235500,128,0,236100:0:0:0:0:
213,192,236400,1,0,0:0:0:0:
213,192,236850,1,0,0:0:0:0:
213,192,237150,1,0,0:0:0:0:
213,192,237450,1,0,0:0:0:0:
298,192,237750,1,0,0:0:0:0:
298,192,237900,1,0,0:0:0:0:
384,192,238200,1,0,0:0:0:0:
298,192,238500,1,0,0:0:0:0:
213,192,238800,1,0,0:0:0:0:
213,192,239250,1,0,0:0:0:0:
213,192,239550,1,0,0:0:0:0:
298,192,239700,1,0,0:0:0:0:
213,192,240000,1,0,0:0:0:0:
213,192,240450,1,0,0:0:0:0:
298,192,240750,1,0,0:0:0:0:
213,192,241200,1,0,0:0:0:0:
298,192,241650,1,0,0:0:0:0:
298,192,242100,1,0,0:0:0:0:
213,192,242400,1,0,0:0:0:0:
213,192,242700,1,0,0:0:0:0:
213,192,243300,1,0,0:0:0:0:
298,192,243600,1,0,0:0:0:0:
384,192,243600,1,2,0:0:0:0:
384,192,243900,1,0,0:0:0:0:
298,192,244200,1,0,0:0:0:0:
213,192,244500,1,0,0:0:0:0:
213,192,244800,1,0,0:0:0:0:
298,192,244950,1,0,0:0:0:0:
213,192,245250,1,0,0:0:0:0:
213,192,245550,1,0,0:0:0:0:
298,192,245700,1,0,0:0:0:0:
384,192,246000,1,0,0:0:0:0:
384,192,248400,1,0,0:0:0:0:
384,192,250800,1,0,0:0:0:0:
384,192,253200,1,0,0:0:0:0:
384,192,255600,1,0,0:0:0:0:
384,192,258000,1,0,0:0:0:0:
384,192,260400,1,0,0:0:0:0:
384,192,262800,1,0,0:0:0:0:
213,192,265200,1,0,0:0:0:0:
298,192,265200,1,0,0:0:0:0:

